"Annotation" "Short-Name" "Core-gene" "Occurence" "Mean-abundance" "SD-abundance" "Mean-abundance-if-present" "SD-abundance-if-present"
"FIG00800167: hypothetical protein" "Gene6232" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800173: hypothetical protein" "Gene4883" NA "12" "0.0563380281690141" "0.231116482740212" "1" "0"
"FIG00800178: hypothetical protein" "Gene8478" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800183: hypothetical protein" "Gene5000" NA "9" "0.0469483568075117" "0.23321498333614" "1.11111111111111" "0.333333333333333"
"FIG00800184: hypothetical protein" "Gene5645" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800192: hypothetical protein" "Gene8479" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800193: hypothetical protein" "Gene8480" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800194: hypothetical protein" "Gene4758" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"FIG00800197: hypothetical protein" "Gene5894" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800203: hypothetical protein" "Gene6633" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800209: hypothetical protein" "Gene5895" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800214: hypothetical protein" "Gene4073" NA "23" "0.107981220657277" "0.31108780478698" "1" "0"
"FIG00800217: hypothetical protein" "Gene5646" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800218: hypothetical protein" "Gene5896" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800221: hypothetical protein" "Gene6634" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800223: hypothetical protein" "Gene7262" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"FIG00800229: hypothetical protein" "Gene3081" NA "54" "0.253521126760563" "0.436051424800358" "1" "0"
"FIG00800233: hypothetical protein" "Gene8481" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800236: hypothetical protein" "Gene8482" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800239: hypothetical protein" "Gene8483" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800241: hypothetical protein" "Gene5647" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800246: hypothetical protein" "Gene6635" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800247: hypothetical protein" "Gene5044" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"FIG00800252: hypothetical protein" "Gene6233" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800260: hypothetical protein" "Gene8484" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800262: hypothetical protein" "Gene7263" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800267: hypothetical protein" "Gene4216" NA "19" "0.0892018779342723" "0.285706376515055" "1" "0"
"FIG00800270: hypothetical protein" "Gene7264" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"FIG00800272: hypothetical protein" "Gene5401" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800274: hypothetical protein" "Gene5801" NA "5" "0.028169014084507" "0.192194205971275" "1.2" "0.447213595499958"
"FIG00800276: hypothetical protein" "Gene5045" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"FIG00800277: hypothetical protein" "Gene6234" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800278: hypothetical protein" "Gene2782" NA "67" "0.314553990610329" "0.46543184770091" "1" "0"
"FIG00800279: hypothetical protein" "Gene5897" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800281: hypothetical protein" "Gene8485" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800285: hypothetical protein" "Gene5402" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800287: hypothetical protein" "Gene7265" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800288: hypothetical protein" "Gene5648" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"FIG00800290: hypothetical protein" "Gene8486" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800294: hypothetical protein" "Gene6636" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800295: hypothetical protein" "Gene8487" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800301: hypothetical protein" NA NA "1" "0.00938967136150235" "0.137037741965506" "2" NA
"FIG00800304: hypothetical protein" "Gene4074" NA "21" "0.0985915492957746" "0.298815092891188" "1" "0"
"FIG00800305: hypothetical protein" "Gene4153" NA "21" "0.0985915492957746" "0.298815092891188" "1" "0"
"FIG00800307: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800320: hypothetical protein" "Gene5649" NA "12" "0.0563380281690141" "0.231116482740212" "1" "0"
"FIG00800324: hypothetical protein" "Gene5403" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800333: hypothetical protein" "Gene8488" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800336: hypothetical protein" "Gene5650" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800337: hypothetical protein" "Gene6235" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800342: hypothetical protein" "Gene5223" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800346: hypothetical protein" "Gene3957" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"FIG00800347: hypothetical protein" "Gene7266" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800349: hypothetical protein" "Gene4759" NA "12" "0.0563380281690141" "0.231116482740212" "1" "0"
"FIG00800355: hypothetical protein" "Gene3082" NA "54" "0.253521126760563" "0.436051424800358" "1" "0"
"FIG00800358: hypothetical protein" "Gene8489" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800368: hypothetical protein" "Gene4760" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"FIG00800376: hypothetical protein" "Gene4296" NA "22" "0.103286384976526" "0.305049481993824" "1" "0"
"FIG00800382: hypothetical protein" "Gene8490" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800385: hypothetical protein" "Gene8491" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"FIG00800394: hypothetical protein" "Gene4556" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"FIG00800397: hypothetical protein" "Gene8492" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800404: hypothetical protein" "Gene2923" NA "61" "0.291079812206573" "0.465574567134233" "1.01639344262295" "0.128036879932896"
"FIG00800405: hypothetical protein" "Gene8493" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800407: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800413: hypothetical protein" "Gene4557" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"FIG00800418: hypothetical protein" NA NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800420: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800422: hypothetical protein" "Gene6637" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800425: hypothetical protein" "Gene5651" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800435: hypothetical protein" "Gene2774" NA "62" "0.300469483568075" "0.479632096879272" "1.03225806451613" "0.178127043949975"
"FIG00800437: hypothetical protein" "Gene1821" NA "169" "0.7981220657277" "0.41390483380213" "1.00591715976331" "0.0769230769230769"
"FIG00800440: hypothetical protein" "Gene4884" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"FIG00800444: hypothetical protein" NA NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800445: hypothetical protein" "Gene5161" NA "13" "0.0657276995305164" "0.266704311276824" "1.07692307692308" "0.277350098112615"
"FIG00800451: hypothetical protein" "Gene6638" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800454: hypothetical protein" "Gene3688" NA "29" "0.140845070422535" "0.361956475331699" "1.03448275862069" "0.185695338177052"
"FIG00800456: hypothetical protein" "Gene3570" NA "36" "0.169014084507042" "0.375647195967742" "1" "0"
"FIG00800458: hypothetical protein" "Gene5046" NA "13" "0.0610328638497653" "0.239954523698085" "1" "0"
"FIG00800469: hypothetical protein" "Gene5404" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800470: hypothetical protein" "Gene3364" NA "37" "0.178403755868545" "0.395855041108147" "1.02702702702703" "0.164398987305357"
"FIG00800487: hypothetical protein" "Gene6236" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800492: hypothetical protein" "Gene6237" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800503: hypothetical protein" "Gene8494" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800504: hypothetical protein" "Gene5405" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"FIG00800505: hypothetical protein" "Gene6999" NA "4" "0.0234741784037559" "0.180181107892645" "1.25" "0.5"
"FIG00800508: hypothetical protein" "Gene7267" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800510: hypothetical protein" "Gene2597" NA "92" "0.431924882629108" "0.49651099095799" "1" "0"
"FIG00800511: hypothetical protein" "Gene8495" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800515: hypothetical protein" "Gene4558" NA "18" "0.0845070422535211" "0.278801962238945" "1" "0"
"FIG00800525: hypothetical protein" "Gene8496" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800532: hypothetical protein" "Gene6639" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800546: hypothetical protein" "Gene5898" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800547: hypothetical protein" "Gene6640" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800548: hypothetical protein" "Gene6641" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800551: hypothetical protein" "Gene6642" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800559: hypothetical protein" "Gene7268" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800567: hypothetical protein" "Gene3571" NA "40" "0.187793427230047" "0.391467141870352" "1" "0"
"FIG00800569: hypothetical protein" "Gene6643" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800571: hypothetical protein" "Gene6238" NA "6" "0.0328638497652582" "0.203390518642804" "1.16666666666667" "0.408248290463863"
"FIG00800577: hypothetical protein" "Gene7269" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800585: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800586: hypothetical protein" "Gene3844" NA "31" "0.145539906103286" "0.353475085927833" "1" "0"
"FIG00800592: hypothetical protein" "Gene6644" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800600: hypothetical protein" "Gene8497" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800602: hypothetical protein" "Gene5047" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800609: hypothetical protein" "Gene3156" NA "49" "0.230046948356808" "0.421854058700469" "1" "0"
"FIG00800611: hypothetical protein" "Gene6458" NA "4" "0.0234741784037559" "0.180181107892645" "1.25" "0.5"
"FIG00800612: hypothetical protein" "Gene4217" NA "23" "0.107981220657277" "0.31108780478698" "1" "0"
"FIG00800615: hypothetical protein" "Gene6645" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800623: hypothetical protein" NA NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800626: hypothetical protein" "Gene6646" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800632: hypothetical protein" "Gene3519" NA "36" "0.169014084507042" "0.375647195967742" "1" "0"
"FIG00800634: hypothetical protein" "Gene3958" NA "26" "0.122065727699531" "0.328132876040693" "1" "0"
"FIG00800641: hypothetical protein" "Gene4885" NA "17" "0.07981220657277" "0.271640651988175" "1" "0"
"FIG00800642: hypothetical protein" "Gene4886" NA "14" "0.0657276995305164" "0.248389265849984" "1" "0"
"FIG00800644: hypothetical protein" "Gene5562" NA "9" "0.0469483568075117" "0.23321498333614" "1.11111111111111" "0.333333333333333"
"FIG00800658: hypothetical protein" "Gene8498" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800670: hypothetical protein" "Gene7270" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800676: hypothetical protein" "Gene8499" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800681: hypothetical protein" "Gene8500" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800685: hypothetical protein" "Gene6239" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800689: hypothetical protein" "Gene8501" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800693: hypothetical protein" "Gene4887" NA "23" "0.107981220657277" "0.31108780478698" "1" "0"
"FIG00800698: hypothetical protein" "Gene8502" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800707: hypothetical protein" "Gene4888" NA "11" "0.0516431924882629" "0.221826943455005" "1" "0"
"FIG00800710: hypothetical protein" "Gene6647" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800730: hypothetical protein" "Gene6648" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800732: hypothetical protein" NA NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800734: hypothetical protein" "Gene2796" NA "70" "0.333333333333333" "0.482394447019991" "1.01428571428571" "0.119522860933439"
"FIG00800740: hypothetical protein" "Gene6459" NA "5" "0.028169014084507" "0.192194205971275" "1.2" "0.447213595499958"
"FIG00800747: hypothetical protein" "Gene3357" NA "40" "0.206572769953052" "0.449899349970728" "1.1" "0.3038218101251"
"FIG00800759: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800765: hypothetical protein" "Gene8503" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800766: hypothetical protein" "Gene6240" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800767: hypothetical protein" "Gene8504" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800779: hypothetical protein" "Gene8505" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800780: hypothetical protein" "Gene3616" NA "35" "0.164319248826291" "0.371437964874858" "1" "0"
"FIG00800782: hypothetical protein" "Gene3786" NA "28" "0.131455399061033" "0.338693722793712" "1" "0"
"FIG00800783: hypothetical protein" "Gene3157" NA "53" "0.248826291079812" "0.433351390017439" "1" "0"
"FIG00800787: hypothetical protein" "Gene4154" NA "19" "0.0892018779342723" "0.285706376515055" "1" "0"
"FIG00800793: hypothetical protein" "Gene6649" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800798: hypothetical protein" "Gene8506" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800799: hypothetical protein" "Gene5899" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800808: hypothetical protein" "Gene8507" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800813: hypothetical protein" "Gene3485" NA "40" "0.187793427230047" "0.391467141870352" "1" "0"
"FIG00800815: hypothetical protein" "Gene3704" NA "31" "0.145539906103286" "0.353475085927833" "1" "0"
"FIG00800823: hypothetical protein" "Gene3061" NA "56" "0.262910798122066" "0.441251411378171" "1" "0"
"FIG00800824: hypothetical protein" "Gene5347" NA "10" "0.0516431924882629" "0.242159358908016" "1.1" "0.316227766016838"
"FIG00800828: hypothetical protein" "Gene4761" NA "14" "0.0657276995305164" "0.248389265849984" "1" "0"
"FIG00800838: hypothetical protein" "Gene2981" NA "59" "0.291079812206573" "0.4854148762559" "1.05084745762712" "0.221571877771722"
"FIG00800839: hypothetical protein" "Gene8508" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800840: hypothetical protein" "Gene3689" NA "31" "0.150234741784038" "0.371080067282635" "1.03225806451613" "0.179605302026775"
"FIG00800842: hypothetical protein" "Gene5406" NA "7" "0.0328638497652582" "0.17870014216457" "1" "0"
"FIG00800843: hypothetical protein" "Gene7271" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800853: hypothetical protein" "Gene8509" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800859: hypothetical protein" NA NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800871: hypothetical protein" "Gene8510" NA "1" "0.00469483568075117" "0.0685188709827532" "1" NA
"FIG00800872: hypothetical protein" "Gene4075" NA "22" "0.103286384976526" "0.305049481993824" "1" "0"
"FIG00800878: hypothetical protein" "Gene5224" NA "11" "0.0563380281690141" "0.250696611182436" "1.09090909090909" "0.301511344577764"
"FIG00800882: hypothetical protein" NA NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800884: hypothetical protein" "Gene5652" NA "6" "0.028169014084507" "0.165845260845097" "1" "0"
"FIG00800887: hypothetical protein" "Gene5407" NA "8" "0.0375586854460094" "0.190574237954265" "1" "0"
"FIG00800888: hypothetical protein" "Gene7272" NA "3" "0.0140845070422535" "0.118117036596368" "1" "0"
"FIG00800889: hypothetical protein" "Gene7273" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
"FIG00800892: hypothetical protein" "Gene3050" NA "49" "0.267605633802817" "0.52190904503454" "1.16326530612245" "0.373437789079955"
"FIG00800903: hypothetical protein" "Gene4559" NA "14" "0.0657276995305164" "0.248389265849984" "1" "0"
"FIG00800905: hypothetical protein" "Gene6241" NA "10" "0.0469483568075117" "0.212026569533926" "1" "0"
"FIG00800907: hypothetical protein" "Gene7274" NA "4" "0.0187793427230047" "0.136064680601224" "1" "0"
"FIG00800909: hypothetical protein" "Gene6242" NA "5" "0.0234741784037559" "0.15176056594936" "1" "0"
"FIG00800919: hypothetical protein" "Gene5225" NA "9" "0.0422535211267606" "0.201640890276281" "1" "0"
"FIG00800921: hypothetical protein" "Gene7275" NA "2" "0.00938967136150235" "0.0966715079992743" "1" "0"
